Thu Aug 24 13:55:16 EDT 2017     Failed      Failed
Thu Aug 24 14:00:17 EDT 2017     Failed      Failed
Thu Aug 24 14:05:17 EDT 2017     Failed      Failed
Thu Aug 24 14:10:17 EDT 2017      23.15       60.30
Thu Aug 24 14:15:17 EDT 2017      23.02       59.60
Thu Aug 24 14:20:17 EDT 2017      23.13       59.70
Thu Aug 24 14:25:17 EDT 2017      23.14       60.00
Thu Aug 24 14:30:16 EDT 2017      23.25       60.10
Thu Aug 24 14:35:17 EDT 2017      23.25       60.00
Thu Aug 24 14:40:16 EDT 2017     Failed      Failed
Thu Aug 24 14:45:16 EDT 2017      23.24       59.70
Thu Aug 24 14:50:17 EDT 2017      23.36       59.90
Thu Aug 24 14:55:17 EDT 2017      23.35       59.70
Thu Aug 24 15:00:17 EDT 2017      23.35       59.60
Thu Aug 24 15:05:01 EDT 2017      23.46       59.60
Thu Aug 24 15:10:17 EDT 2017      23.46       59.70
Thu Aug 24 15:15:02 EDT 2017      23.47       60.00
Thu Aug 24 15:20:17 EDT 2017      23.46       59.70
Thu Aug 24 15:25:01 EDT 2017      23.47       59.80
Thu Aug 24 15:30:18 EDT 2017     Failed      Failed
Thu Aug 24 15:35:01 EDT 2017      23.58       60.00
Thu Aug 24 15:40:17 EDT 2017      23.58       60.00
Thu Aug 24 15:45:01 EDT 2017      23.58       60.00
Thu Aug 24 15:50:17 EDT 2017      23.58       59.80
Thu Aug 24 15:55:02 EDT 2017      23.57       59.60
Thu Aug 24 16:00:16 EDT 2017      23.57       59.60
Thu Aug 24 16:05:02 EDT 2017      23.57       59.50
Thu Aug 24 16:10:17 EDT 2017      23.68       59.50
Thu Aug 24 16:15:01 EDT 2017      23.68       59.40
Thu Aug 24 16:20:16 EDT 2017     Failed      Failed
Thu Aug 24 16:25:02 EDT 2017      23.67       59.30
Thu Aug 24 16:30:17 EDT 2017      23.79       59.40
Thu Aug 24 16:35:16 EDT 2017      23.56       59.10
Thu Aug 24 16:40:17 EDT 2017      23.78       59.20
Thu Aug 24 16:45:17 EDT 2017      23.78       59.10
Thu Aug 24 16:50:16 EDT 2017      23.78       59.20
Thu Aug 24 16:55:17 EDT 2017      23.78       59.30
Thu Aug 24 17:00:17 EDT 2017     Failed      Failed
Thu Aug 24 17:05:17 EDT 2017      23.79       59.40
Thu Aug 24 17:10:17 EDT 2017      23.79       59.50
Thu Aug 24 17:15:17 EDT 2017      23.90       59.60
Thu Aug 24 17:20:17 EDT 2017      23.79       59.60
Thu Aug 24 17:25:17 EDT 2017      23.90       59.60
Thu Aug 24 17:30:51 EDT 2017      23.79       59.50
Thu Aug 24 17:35:02 EDT 2017      23.90       59.70
Thu Aug 24 17:40:17 EDT 2017      23.90       59.60
Thu Aug 24 17:45:18 EDT 2017      23.90       59.60
Thu Aug 24 17:50:17 EDT 2017     Failed      Failed
Thu Aug 24 17:55:16 EDT 2017      23.90       59.60
Thu Aug 24 18:00:17 EDT 2017     Failed      Failed
Thu Aug 24 18:05:17 EDT 2017      23.90       59.70
Thu Aug 24 18:10:17 EDT 2017      23.90       59.70
Thu Aug 24 18:15:17 EDT 2017     Failed      Failed
Thu Aug 24 18:20:17 EDT 2017      23.90       59.60
Thu Aug 24 18:25:17 EDT 2017     Failed      Failed
Thu Aug 24 18:30:17 EDT 2017      23.90       59.60
Thu Aug 24 18:35:16 EDT 2017      23.90       59.60
Thu Aug 24 18:40:17 EDT 2017      23.90       59.60
Thu Aug 24 18:45:01 EDT 2017      23.90       59.50
Thu Aug 24 18:50:19 EDT 2017      23.90       59.50
Thu Aug 24 18:55:01 EDT 2017      23.90       59.50
Thu Aug 24 19:00:16 EDT 2017      23.79       59.40
Thu Aug 24 19:05:02 EDT 2017      23.78       59.30
Thu Aug 24 19:10:17 EDT 2017     Failed      Failed
Thu Aug 24 19:15:02 EDT 2017      23.79       59.40
Thu Aug 24 19:20:16 EDT 2017     Failed      Failed
Thu Aug 24 19:25:01 EDT 2017      23.78       59.30
Thu Aug 24 19:30:02 EDT 2017      23.56       59.20
Thu Aug 24 19:35:17 EDT 2017      23.79       59.50
Thu Aug 24 19:40:01 EDT 2017      23.80       60.00
Thu Aug 24 19:45:17 EDT 2017      23.82       60.80
Thu Aug 24 19:50:01 EDT 2017      24.05       61.10
Thu Aug 24 19:55:16 EDT 2017     Failed      Failed
Thu Aug 24 20:00:02 EDT 2017     Failed      Failed
Thu Aug 24 20:05:17 EDT 2017      24.28       61.30
Thu Aug 24 20:10:17 EDT 2017     Failed      Failed
Thu Aug 24 20:15:17 EDT 2017     Failed      Failed
Thu Aug 24 20:20:17 EDT 2017     Failed      Failed
Thu Aug 24 20:25:16 EDT 2017     Failed      Failed
Thu Aug 24 20:30:17 EDT 2017     Failed      Failed
Thu Aug 24 20:35:18 EDT 2017     Failed      Failed
Thu Aug 24 20:40:17 EDT 2017     Failed      Failed
Thu Aug 24 20:45:17 EDT 2017     Failed      Failed
Thu Aug 24 20:50:17 EDT 2017     Failed      Failed
Thu Aug 24 20:55:17 EDT 2017     Failed      Failed
Thu Aug 24 21:00:17 EDT 2017     Failed      Failed
Thu Aug 24 21:05:17 EDT 2017     Failed      Failed
Thu Aug 24 21:10:17 EDT 2017     Failed      Failed
Thu Aug 24 21:15:17 EDT 2017     Failed      Failed
Thu Aug 24 21:20:17 EDT 2017     Failed      Failed
Thu Aug 24 21:25:17 EDT 2017     Failed      Failed
Thu Aug 24 21:30:08 EDT 2017     Failed      Failed
Thu Aug 24 21:35:17 EDT 2017     Failed      Failed
Thu Aug 24 21:41:06 EDT 2017     Failed      Failed
Thu Aug 24 21:45:02 EDT 2017     Failed      Failed
Thu Aug 24 21:50:17 EDT 2017     Failed      Failed
Thu Aug 24 21:55:16 EDT 2017     Failed      Failed
Thu Aug 24 22:00:18 EDT 2017     Failed      Failed
Thu Aug 24 22:05:17 EDT 2017     Failed      Failed
Thu Aug 24 22:10:18 EDT 2017     Failed      Failed
Thu Aug 24 22:15:17 EDT 2017     Failed      Failed
Thu Aug 24 22:20:01 EDT 2017     Failed      Failed
Thu Aug 24 22:25:17 EDT 2017     Failed      Failed
Thu Aug 24 22:30:01 EDT 2017      23.43       62.70
Thu Aug 24 22:35:17 EDT 2017      23.07       61.50
Thu Aug 24 22:40:01 EDT 2017      22.93       60.20
Thu Aug 24 22:45:17 EDT 2017      22.80       59.50
Thu Aug 24 22:50:01 EDT 2017      22.67       58.60
Thu Aug 24 22:55:17 EDT 2017      22.43       58.00
Thu Aug 24 23:00:02 EDT 2017      22.42       57.60
Thu Aug 24 23:05:17 EDT 2017      22.18       57.00
Thu Aug 24 23:10:01 EDT 2017      22.32       57.90
Thu Aug 24 23:15:16 EDT 2017      22.64       57.70
Thu Aug 24 23:20:02 EDT 2017      22.95       56.80
Thu Aug 24 23:25:17 EDT 2017     Failed      Failed
Thu Aug 24 23:30:01 EDT 2017      23.08       57.60
Thu Aug 24 23:35:03 EDT 2017      23.06       57.00
Thu Aug 24 23:40:17 EDT 2017      23.17       57.00
Thu Aug 24 23:45:17 EDT 2017      23.18       57.30
Thu Aug 24 23:50:17 EDT 2017      23.18       57.30
Thu Aug 24 23:55:17 EDT 2017      23.18       57.40
Fri Aug 25 00:00:17 EDT 2017      23.20       58.20
Fri Aug 25 00:05:17 EDT 2017      23.32       58.50
Fri Aug 25 00:10:17 EDT 2017      23.21       58.40
Fri Aug 25 00:15:17 EDT 2017      23.22       58.80
Fri Aug 25 00:20:17 EDT 2017      23.23       59.20
Fri Aug 25 00:25:18 EDT 2017      23.23       59.00
Fri Aug 25 00:30:17 EDT 2017     Failed      Failed
Fri Aug 25 00:35:17 EDT 2017     Failed      Failed
Fri Aug 25 00:40:17 EDT 2017      23.14       60.10
Fri Aug 25 00:45:16 EDT 2017      23.18       61.30
Fri Aug 25 00:50:16 EDT 2017      23.19       61.70
Fri Aug 25 00:55:17 EDT 2017      23.16       60.60
Fri Aug 25 01:00:17 EDT 2017      23.17       61.20
Fri Aug 25 01:05:18 EDT 2017      23.21       62.70
Fri Aug 25 01:10:17 EDT 2017      23.12       63.30
Fri Aug 25 01:15:17 EDT 2017      23.24       63.80
Fri Aug 25 01:20:16 EDT 2017      23.24       63.90
Fri Aug 25 01:25:17 EDT 2017     Failed      Failed
Fri Aug 25 01:30:17 EDT 2017     Failed      Failed
Fri Aug 25 01:35:09 EDT 2017     Failed      Failed
Fri Aug 25 01:40:17 EDT 2017     Failed      Failed
Fri Aug 25 01:45:20 EDT 2017     Failed      Failed
Fri Aug 25 01:50:17 EDT 2017     Failed      Failed
Fri Aug 25 01:55:17 EDT 2017     Failed      Failed
Fri Aug 25 02:00:02 EDT 2017     Failed      Failed
Fri Aug 25 02:05:17 EDT 2017     Failed      Failed
Fri Aug 25 02:10:02 EDT 2017     Failed      Failed
Fri Aug 25 02:15:34 EDT 2017     Failed      Failed
Fri Aug 25 02:20:01 EDT 2017      23.24       63.90
Fri Aug 25 02:25:17 EDT 2017      23.13       63.80
Fri Aug 25 02:30:01 EDT 2017     Failed      Failed
Fri Aug 25 02:35:17 EDT 2017      23.13       63.90
Fri Aug 25 02:40:01 EDT 2017     Failed      Failed
Fri Aug 25 02:45:17 EDT 2017     Failed      Failed
Fri Aug 25 02:50:02 EDT 2017     Failed      Failed
Fri Aug 25 02:55:16 EDT 2017     Failed      Failed
Fri Aug 25 03:00:01 EDT 2017     Failed      Failed
Fri Aug 25 03:05:18 EDT 2017     Failed      Failed
Fri Aug 25 03:10:02 EDT 2017     Failed      Failed
Fri Aug 25 03:15:17 EDT 2017     Failed      Failed
Fri Aug 25 03:20:16 EDT 2017     Failed      Failed
Fri Aug 25 03:25:16 EDT 2017     Failed      Failed
Fri Aug 25 03:30:17 EDT 2017     Failed      Failed
Fri Aug 25 03:35:17 EDT 2017     Failed      Failed
Fri Aug 25 03:40:17 EDT 2017     Failed      Failed
Fri Aug 25 03:45:17 EDT 2017     Failed      Failed
Fri Aug 25 03:50:17 EDT 2017     Failed      Failed
Fri Aug 25 03:55:17 EDT 2017     Failed      Failed
Fri Aug 25 04:00:16 EDT 2017     Failed      Failed
Fri Aug 25 04:05:17 EDT 2017     Failed      Failed
Fri Aug 25 04:10:17 EDT 2017     Failed      Failed
Fri Aug 25 04:15:16 EDT 2017     Failed      Failed
Fri Aug 25 04:20:17 EDT 2017     Failed      Failed
Fri Aug 25 04:25:17 EDT 2017     Failed      Failed
Fri Aug 25 04:30:17 EDT 2017     Failed      Failed
Fri Aug 25 04:35:16 EDT 2017      22.93       64.50
Fri Aug 25 04:40:17 EDT 2017     Failed      Failed
Fri Aug 25 04:45:16 EDT 2017     Failed      Failed
Fri Aug 25 04:50:17 EDT 2017     Failed      Failed
Fri Aug 25 04:55:17 EDT 2017     Failed      Failed
Fri Aug 25 05:05:01 EDT 2017     Failed      Failed
Fri Aug 25 05:10:17 EDT 2017     Failed      Failed
Fri Aug 25 05:15:16 EDT 2017     Failed      Failed
Fri Aug 25 05:20:16 EDT 2017     Failed      Failed
Fri Aug 25 05:25:17 EDT 2017     Failed      Failed
Fri Aug 25 05:30:17 EDT 2017     Failed      Failed
Fri Aug 25 05:35:01 EDT 2017     Failed      Failed
Fri Aug 25 05:40:03 EDT 2017     Failed      Failed
Fri Aug 25 05:45:01 EDT 2017     Failed      Failed
Fri Aug 25 05:50:17 EDT 2017      22.80       63.70
Fri Aug 25 05:55:02 EDT 2017      22.79       63.20
Fri Aug 25 06:00:16 EDT 2017      22.68       63.30
Fri Aug 25 06:05:01 EDT 2017      22.68       63.40
Fri Aug 25 06:10:17 EDT 2017     Failed      Failed
Fri Aug 25 06:15:01 EDT 2017      22.67       62.90
Fri Aug 25 06:20:16 EDT 2017      22.68       63.20
Fri Aug 25 06:25:02 EDT 2017      22.79       63.40
Fri Aug 25 06:30:17 EDT 2017      22.79       63.40
Fri Aug 25 06:35:01 EDT 2017      22.67       63.10
Fri Aug 25 06:40:16 EDT 2017      22.68       63.50
Fri Aug 25 06:45:02 EDT 2017      22.69       63.60
Fri Aug 25 06:50:17 EDT 2017      23.11       63.10
Fri Aug 25 06:55:19 EDT 2017      22.90       63.40
Fri Aug 25 07:00:01 EDT 2017     Failed      Failed
Fri Aug 25 07:05:17 EDT 2017     Failed      Failed
Fri Aug 25 07:10:17 EDT 2017     Failed      Failed
Fri Aug 25 07:20:01 EDT 2017     Failed      Failed
Fri Aug 25 07:25:17 EDT 2017     Failed      Failed
Fri Aug 25 07:30:17 EDT 2017     Failed      Failed
Fri Aug 25 07:35:17 EDT 2017     Failed      Failed
Fri Aug 25 07:40:09 EDT 2017     Failed      Failed
Fri Aug 25 07:45:16 EDT 2017     Failed      Failed
Fri Aug 25 07:50:17 EDT 2017     Failed      Failed
Fri Aug 25 07:55:17 EDT 2017     Failed      Failed
Fri Aug 25 08:00:17 EDT 2017     Failed      Failed
Fri Aug 25 08:05:17 EDT 2017     Failed      Failed
Fri Aug 25 08:10:16 EDT 2017     Failed      Failed
Fri Aug 25 08:15:17 EDT 2017     Failed      Failed
Fri Aug 25 08:20:17 EDT 2017     Failed      Failed
Fri Aug 25 08:25:17 EDT 2017     Failed      Failed
Fri Aug 25 08:30:17 EDT 2017     Failed      Failed
Fri Aug 25 08:35:17 EDT 2017     Failed      Failed
Fri Aug 25 08:40:18 EDT 2017     Failed      Failed
Fri Aug 25 08:45:17 EDT 2017     Failed      Failed
Fri Aug 25 08:50:17 EDT 2017      22.69       63.90
Fri Aug 25 08:55:17 EDT 2017       8.30       51.90
Fri Aug 25 09:00:16 EDT 2017     Failed      Failed
Fri Aug 25 09:05:17 EDT 2017      22.85       57.10
Fri Aug 25 09:10:01 EDT 2017     Failed      Failed
Fri Aug 25 09:15:17 EDT 2017     Failed      Failed
Fri Aug 25 09:20:01 EDT 2017      23.17       69.60
Fri Aug 25 09:25:17 EDT 2017     Failed      Failed
Fri Aug 25 09:30:02 EDT 2017     Failed      Failed
Fri Aug 25 09:35:17 EDT 2017     Failed      Failed
Fri Aug 25 09:40:01 EDT 2017      23.60       77.50
Fri Aug 25 09:45:03 EDT 2017     Failed      Failed
Fri Aug 25 09:50:17 EDT 2017     Failed      Failed
Fri Aug 25 09:55:01 EDT 2017     Failed      Failed
Fri Aug 25 10:00:17 EDT 2017     Failed      Failed
Fri Aug 25 10:05:01 EDT 2017     Failed      Failed
Fri Aug 25 10:10:16 EDT 2017     Failed      Failed
Fri Aug 25 10:15:01 EDT 2017     Failed      Failed
Fri Aug 25 10:20:17 EDT 2017     Failed      Failed
Fri Aug 25 10:25:01 EDT 2017     Failed      Failed
Fri Aug 25 10:30:17 EDT 2017     Failed      Failed
Fri Aug 25 10:35:02 EDT 2017     Failed      Failed
Fri Aug 25 10:40:16 EDT 2017     Failed      Failed
Fri Aug 25 10:45:16 EDT 2017     Failed      Failed
Fri Aug 25 10:50:17 EDT 2017     Failed      Failed
Fri Aug 25 10:55:17 EDT 2017     Failed      Failed
Fri Aug 25 11:00:17 EDT 2017     Failed      Failed
Fri Aug 25 11:05:16 EDT 2017     Failed      Failed
Fri Aug 25 11:10:19 EDT 2017     Failed      Failed
Fri Aug 25 11:15:18 EDT 2017     Failed      Failed
Fri Aug 25 11:20:17 EDT 2017     Failed      Failed
Fri Aug 25 11:25:17 EDT 2017     Failed      Failed
Fri Aug 25 11:30:17 EDT 2017     Failed      Failed
Fri Aug 25 11:35:16 EDT 2017     Failed      Failed
Fri Aug 25 11:40:18 EDT 2017     Failed      Failed
Fri Aug 25 11:45:08 EDT 2017     Failed      Failed
Fri Aug 25 11:50:17 EDT 2017     Failed      Failed
Fri Aug 25 11:55:17 EDT 2017     Failed      Failed
Fri Aug 25 12:00:17 EDT 2017     Failed      Failed
Fri Aug 25 12:05:17 EDT 2017     Failed      Failed
Fri Aug 25 12:10:17 EDT 2017     Failed      Failed
Fri Aug 25 12:15:17 EDT 2017     Failed      Failed
Fri Aug 25 12:20:17 EDT 2017     Failed      Failed
Fri Aug 25 12:25:17 EDT 2017     Failed      Failed
Fri Aug 25 12:30:17 EDT 2017      23.69       64.10
Fri Aug 25 12:35:17 EDT 2017      23.68       63.70
Fri Aug 25 12:40:16 EDT 2017      23.79       63.80
Fri Aug 25 12:45:17 EDT 2017      23.79       63.70
Fri Aug 25 12:50:02 EDT 2017      23.78       63.50
Fri Aug 25 12:55:17 EDT 2017      23.78       63.50
Fri Aug 25 13:00:01 EDT 2017      23.88       63.10
Fri Aug 25 13:05:17 EDT 2017     Failed      Failed
Fri Aug 25 13:10:02 EDT 2017      23.79       63.60
Fri Aug 25 13:15:18 EDT 2017      23.66       62.90
Fri Aug 25 13:20:01 EDT 2017      23.74       61.70
Fri Aug 25 13:25:18 EDT 2017      23.74       61.70
Fri Aug 25 13:30:01 EDT 2017      23.84       61.60
Fri Aug 25 13:35:16 EDT 2017     Failed      Failed
Fri Aug 25 13:40:01 EDT 2017      23.84       61.50
Fri Aug 25 13:45:17 EDT 2017      23.95       61.50
Fri Aug 25 13:50:01 EDT 2017      24.07       61.80
Fri Aug 25 13:55:03 EDT 2017      24.06       61.50
Fri Aug 25 14:00:17 EDT 2017      24.06       61.30
Fri Aug 25 14:05:01 EDT 2017      24.05       61.10
Fri Aug 25 14:10:16 EDT 2017      24.03       60.20
Fri Aug 25 14:15:17 EDT 2017      24.01       59.50
Fri Aug 25 14:20:17 EDT 2017     Failed      Failed
Fri Aug 25 14:25:17 EDT 2017     Failed      Failed
Fri Aug 25 14:30:17 EDT 2017      24.00       59.10
Fri Aug 25 14:35:17 EDT 2017      24.11       59.20
Fri Aug 25 14:40:17 EDT 2017      24.12       59.40
Fri Aug 25 14:45:17 EDT 2017     Failed      Failed
Fri Aug 25 14:50:16 EDT 2017      24.23       59.60
Fri Aug 25 14:55:16 EDT 2017      24.23       59.60
Fri Aug 25 15:00:17 EDT 2017      24.13       60.00
Fri Aug 25 15:05:17 EDT 2017      24.14       60.30
Fri Aug 25 15:10:17 EDT 2017     Failed      Failed
Fri Aug 25 15:15:17 EDT 2017     Failed      Failed
Fri Aug 25 15:20:17 EDT 2017     Failed      Failed
Fri Aug 25 15:25:17 EDT 2017      24.25       60.30
Fri Aug 25 15:30:17 EDT 2017      24.24       59.90
Fri Aug 25 15:35:16 EDT 2017     Failed      Failed
Fri Aug 25 15:40:17 EDT 2017      24.23       59.70
Fri Aug 25 15:45:16 EDT 2017      24.23       59.40
Fri Aug 25 15:50:18 EDT 2017     Failed      Failed
Fri Aug 25 15:55:09 EDT 2017      24.05       57.00
Fri Aug 25 16:00:16 EDT 2017      24.24       59.80
Fri Aug 25 16:05:16 EDT 2017      24.15       56.40
Fri Aug 25 16:10:18 EDT 2017      24.13       55.70
Fri Aug 25 16:15:17 EDT 2017      24.18       57.60
Fri Aug 25 16:20:01 EDT 2017      24.19       58.00
Fri Aug 25 16:25:02 EDT 2017      24.15       56.40
Fri Aug 25 16:30:16 EDT 2017      24.07       53.40
Fri Aug 25 16:35:02 EDT 2017      24.01       51.30
Fri Aug 25 16:40:18 EDT 2017       9.58       37.70
Fri Aug 25 16:45:02 EDT 2017     Failed      Failed
Fri Aug 25 16:50:17 EDT 2017      24.15       52.30
Fri Aug 25 16:55:01 EDT 2017     Failed      Failed
Fri Aug 25 17:00:17 EDT 2017     Failed      Failed
Fri Aug 25 17:05:01 EDT 2017     Failed      Failed
Fri Aug 25 17:10:16 EDT 2017     Failed      Failed
Fri Aug 25 17:15:02 EDT 2017     Failed      Failed
Fri Aug 25 17:20:17 EDT 2017     Failed      Failed
Fri Aug 25 17:25:01 EDT 2017     Failed      Failed
Fri Aug 25 17:30:17 EDT 2017     Failed      Failed
Fri Aug 25 17:35:01 EDT 2017     Failed      Failed
Fri Aug 25 17:40:17 EDT 2017     Failed      Failed
Fri Aug 25 17:45:16 EDT 2017     Failed      Failed
Fri Aug 25 17:50:17 EDT 2017     Failed      Failed
Fri Aug 25 17:55:17 EDT 2017     Failed      Failed
Fri Aug 25 18:00:17 EDT 2017     Failed      Failed
Fri Aug 25 18:05:16 EDT 2017     Failed      Failed
Fri Aug 25 18:10:17 EDT 2017     Failed      Failed
Fri Aug 25 18:15:16 EDT 2017     Failed      Failed
Fri Aug 25 18:20:16 EDT 2017     Failed      Failed
Fri Aug 25 18:25:03 EDT 2017     Failed      Failed
Fri Aug 25 18:30:17 EDT 2017     Failed      Failed
Fri Aug 25 18:35:16 EDT 2017     Failed      Failed
Fri Aug 25 18:40:17 EDT 2017     Failed      Failed
Fri Aug 25 18:45:16 EDT 2017     Failed      Failed
Fri Aug 25 18:50:17 EDT 2017     Failed      Failed
Fri Aug 25 18:55:17 EDT 2017     Failed      Failed
Fri Aug 25 19:00:17 EDT 2017     Failed      Failed
Fri Aug 25 19:05:17 EDT 2017     Failed      Failed
Fri Aug 25 19:10:17 EDT 2017     Failed      Failed
Fri Aug 25 19:15:17 EDT 2017     Failed      Failed
Fri Aug 25 19:20:17 EDT 2017     Failed      Failed
Fri Aug 25 19:25:16 EDT 2017     Failed      Failed
Fri Aug 25 19:30:16 EDT 2017     Failed      Failed
Fri Aug 25 19:35:17 EDT 2017     Failed      Failed
Fri Aug 25 19:40:17 EDT 2017     Failed      Failed
Fri Aug 25 19:45:17 EDT 2017     Failed      Failed
Fri Aug 25 19:50:17 EDT 2017     Failed      Failed
Fri Aug 25 19:55:17 EDT 2017     Failed      Failed
Fri Aug 25 20:00:01 EDT 2017     Failed      Failed
Fri Aug 25 20:05:17 EDT 2017     Failed      Failed
Fri Aug 25 20:10:02 EDT 2017     Failed      Failed
Fri Aug 25 20:15:18 EDT 2017     Failed      Failed
Fri Aug 25 20:20:01 EDT 2017     Failed      Failed
Fri Aug 25 20:25:05 EDT 2017     Failed      Failed
Fri Aug 25 20:30:16 EDT 2017     Failed      Failed
Fri Aug 25 20:35:02 EDT 2017     Failed      Failed
Fri Aug 25 20:40:17 EDT 2017     Failed      Failed
Fri Aug 25 20:45:02 EDT 2017     Failed      Failed
Fri Aug 25 20:50:16 EDT 2017     Failed      Failed
Fri Aug 25 20:55:02 EDT 2017     Failed      Failed
Fri Aug 25 21:00:17 EDT 2017     Failed      Failed
Fri Aug 25 21:05:01 EDT 2017     Failed      Failed
Fri Aug 25 21:10:17 EDT 2017     Failed      Failed
Fri Aug 25 21:15:01 EDT 2017      24.12       51.30
Fri Aug 25 21:20:17 EDT 2017      24.01       51.30
Fri Aug 25 21:25:17 EDT 2017      24.01       51.20
Fri Aug 25 21:30:17 EDT 2017      24.02       51.50
Fri Aug 25 21:35:16 EDT 2017      24.02       51.40
Fri Aug 25 21:40:17 EDT 2017      24.02       51.60
Fri Aug 25 21:45:16 EDT 2017      24.02       51.60
Fri Aug 25 21:50:17 EDT 2017      23.95       52.90
Fri Aug 25 21:55:17 EDT 2017      23.92       52.00
Fri Aug 25 22:00:17 EDT 2017      23.93       52.30
Fri Aug 25 22:05:16 EDT 2017     Failed      Failed
Fri Aug 25 22:10:17 EDT 2017      23.83       52.80
Fri Aug 25 22:15:17 EDT 2017      23.83       52.70
Fri Aug 25 22:20:17 EDT 2017      23.82       52.30
Fri Aug 25 22:25:17 EDT 2017      23.83       52.80
Fri Aug 25 22:30:18 EDT 2017     Failed      Failed
Fri Aug 25 22:35:17 EDT 2017     Failed      Failed
Fri Aug 25 22:40:16 EDT 2017      23.74       53.30
Fri Aug 25 22:45:18 EDT 2017      23.72       52.50
Fri Aug 25 22:50:17 EDT 2017     Failed      Failed
Fri Aug 25 22:55:02 EDT 2017      23.81       51.90
Fri Aug 25 23:00:17 EDT 2017      23.94       52.70
Fri Aug 25 23:05:16 EDT 2017      23.90       55.40
Fri Aug 25 23:10:17 EDT 2017      23.86       53.90
Fri Aug 25 23:15:18 EDT 2017      23.96       53.50
Fri Aug 25 23:20:16 EDT 2017      23.96       53.50
Fri Aug 25 23:25:16 EDT 2017      23.97       53.80
Fri Aug 25 23:30:17 EDT 2017      23.94       52.60
Fri Aug 25 23:35:17 EDT 2017     Failed      Failed
Fri Aug 25 23:40:01 EDT 2017      24.25       56.00
Fri Aug 25 23:45:17 EDT 2017      24.45       59.50
Fri Aug 25 23:50:01 EDT 2017      24.21       54.50
Fri Aug 25 23:55:17 EDT 2017     Failed      Failed
Sat Aug 26 00:00:02 EDT 2017      23.83       52.60
Sat Aug 26 00:05:16 EDT 2017      23.62       53.00
Sat Aug 26 00:10:01 EDT 2017      23.69       51.50
Sat Aug 26 00:15:17 EDT 2017      23.48       52.00
Sat Aug 26 00:20:02 EDT 2017      23.35       51.20
Sat Aug 26 00:25:16 EDT 2017     Failed      Failed
Sat Aug 26 00:30:02 EDT 2017      23.48       51.90
Sat Aug 26 00:35:17 EDT 2017      23.27       52.30
Sat Aug 26 00:40:02 EDT 2017      23.22       50.40
Sat Aug 26 00:45:16 EDT 2017      23.24       51.30
Sat Aug 26 00:50:01 EDT 2017      23.13       51.30
Sat Aug 26 00:55:02 EDT 2017     Failed      Failed
Sat Aug 26 01:00:17 EDT 2017     Failed      Failed
Sat Aug 26 01:05:17 EDT 2017     Failed      Failed
Sat Aug 26 01:10:17 EDT 2017      22.92       51.50
Sat Aug 26 01:15:17 EDT 2017     Failed      Failed
Sat Aug 26 01:20:17 EDT 2017     Failed      Failed
Sat Aug 26 01:30:02 EDT 2017     Failed      Failed
Sat Aug 26 01:35:17 EDT 2017     Failed      Failed
Sat Aug 26 01:40:17 EDT 2017     Failed      Failed
Sat Aug 26 01:45:17 EDT 2017     Failed      Failed
Sat Aug 26 01:50:17 EDT 2017     Failed      Failed
Sat Aug 26 01:55:17 EDT 2017     Failed      Failed
Sat Aug 26 02:00:18 EDT 2017     Failed      Failed
Sat Aug 26 02:05:18 EDT 2017     Failed      Failed
Sat Aug 26 02:10:17 EDT 2017     Failed      Failed
Sat Aug 26 02:15:16 EDT 2017     Failed      Failed
Sat Aug 26 02:20:16 EDT 2017     Failed      Failed
Sat Aug 26 02:25:17 EDT 2017     Failed      Failed
Sat Aug 26 02:30:17 EDT 2017      21.57       37.60
Sat Aug 26 02:35:17 EDT 2017     Failed      Failed
Sat Aug 26 02:40:17 EDT 2017     Failed      Failed
Sat Aug 26 02:45:17 EDT 2017     Failed      Failed
Sat Aug 26 02:50:17 EDT 2017     Failed      Failed
Sat Aug 26 02:55:08 EDT 2017     Failed      Failed
Sat Aug 26 03:05:01 EDT 2017     Failed      Failed
Sat Aug 26 03:10:17 EDT 2017     Failed      Failed
Sat Aug 26 03:15:02 EDT 2017     Failed      Failed
Sat Aug 26 03:20:16 EDT 2017     Failed      Failed
Sat Aug 26 03:25:02 EDT 2017     Failed      Failed
Sat Aug 26 03:30:17 EDT 2017     Failed      Failed
Sat Aug 26 03:35:01 EDT 2017     Failed      Failed
Sat Aug 26 03:40:17 EDT 2017     Failed      Failed
Sat Aug 26 03:45:01 EDT 2017     Failed      Failed
Sat Aug 26 03:50:17 EDT 2017     Failed      Failed
Sat Aug 26 03:55:01 EDT 2017     Failed      Failed
Sat Aug 26 04:00:17 EDT 2017     Failed      Failed
Sat Aug 26 04:05:02 EDT 2017     Failed      Failed
Sat Aug 26 04:10:18 EDT 2017     Failed      Failed
Sat Aug 26 04:15:01 EDT 2017     Failed      Failed
Sat Aug 26 04:20:16 EDT 2017     Failed      Failed
Sat Aug 26 04:25:02 EDT 2017     Failed      Failed
Sat Aug 26 04:30:17 EDT 2017     Failed      Failed
Sat Aug 26 04:35:16 EDT 2017     Failed      Failed
Sat Aug 26 04:40:17 EDT 2017     Failed      Failed
Sat Aug 26 04:45:17 EDT 2017     Failed      Failed
Sat Aug 26 04:50:17 EDT 2017     Failed      Failed
Sat Aug 26 04:55:16 EDT 2017     Failed      Failed
Sat Aug 26 05:00:16 EDT 2017     Failed      Failed
